"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-65.588778,-19.5285
"""Jarava ichu Ruiz & Pav.""",-65.45323,-19.55389
"""Jarava ichu Ruiz & Pav.""",-70.98291,-14.48571
"""Jarava ichu Ruiz & Pav.""",-64.483056,-30.989167
"""Jarava ichu Ruiz & Pav.""",-74.949167,-11.358056
"""Jarava ichu Ruiz & Pav.""",-64.507778,-30.998333
"""Jarava ichu Ruiz & Pav.""",-73.130111,5.849361
"""Jarava ichu Ruiz & Pav.""",-73.129528,5.849778
"""Jarava ichu Ruiz & Pav.""",-75.96228,-12.034129
"""Jarava ichu Ruiz & Pav.""",-68.684167,-16.036111
"""Jarava ichu Ruiz & Pav.""",-65.53814,-21.921944
"""Jarava ichu Ruiz & Pav.""",-65.709722,-19.529444
"""Jarava ichu Ruiz & Pav.""",-65.744444,-21.368056
"""Jarava ichu Ruiz & Pav.""",-65.821389,-17.396389
"""Jarava ichu Ruiz & Pav.""",-65.535833,-18.796111
"""Jarava ichu Ruiz & Pav.""",-67.756111,-29.347222
"""Jarava ichu Ruiz & Pav.""",-65.346667,-18.989167
"""Jarava ichu Ruiz & Pav.""",-66.573889,-18.088889
"""Jarava ichu Ruiz & Pav.""",-67.805588,-22.236611
"""Jarava ichu Ruiz & Pav.""",-78.687,-0.630694
"""Jarava ichu Ruiz & Pav.""",-65.054666,-32.33107
"""Jarava ichu Ruiz & Pav.""",-64.040833,-18.541944
"""Jarava ichu Ruiz & Pav.""",-69.18697,-32.43303
"""Jarava ichu Ruiz & Pav.""",-66.388056,-27.353333
"""Jarava ichu Ruiz & Pav.""",-66.363611,-26.560833
"""Jarava ichu Ruiz & Pav.""",-65.211667,-19.002
"""Jarava ichu Ruiz & Pav.""",-64.315,-31.08139
"""Jarava ichu Ruiz & Pav.""",-68.178418,-33.196852
"""Jarava ichu Ruiz & Pav.""",-64.315,-31.081389
"""Jarava ichu Ruiz & Pav.""",-64.314722,-31.081389
"""Jarava ichu Ruiz & Pav.""",-70.692778,-16.22
"""Jarava ichu Ruiz & Pav.""",-70.726389,-16.206667
"""Jarava ichu Ruiz & Pav.""",-70.707222,-16.172222
"""Jarava ichu Ruiz & Pav.""",-70.69472,-16.20028
"""Jarava ichu Ruiz & Pav.""",-70.72833,-16.20389
"""Jarava ichu Ruiz & Pav.""",-70.69278,-16.22
"""Jarava ichu Ruiz & Pav.""",-70.4925,-16.15
