"acceptedScientificName","LON","LAT"
"""Senecio nutans Sch.Bip.""",-71.590979,-16.068399
"""Senecio nutans Sch.Bip.""",-71.204375,-16.610017
"""Senecio nutans Sch.Bip.""",-71.313597,-16.382617
"""Senecio nutans Sch.Bip.""",-71.353667,-16.585417
"""Senecio nutans Sch.Bip.""",-71.308167,-16.387667
"""Senecio nutans Sch.Bip.""",-71.357344,-16.378861
"""Senecio nutans Sch.Bip.""",-71.379808,-16.626289
"""Senecio nutans Sch.Bip.""",-70.655309,-16.893682
"""Senecio nutans Sch.Bip.""",-71.313333,-16.382617
"""Senecio nutans Sch.Bip.""",-65.87,-26.61
"""Senecio nutans Sch.Bip.""",-65.47,-22.13
"""Senecio nutans Sch.Bip.""",-66,-27.18
"""Senecio nutans Sch.Bip.""",-65.05,-23.2
"""Senecio nutans Sch.Bip.""",-69.550001,-18.360008
"""Senecio nutans Sch.Bip.""",-66.48,-22.68
"""Senecio nutans Sch.Bip.""",-66.99,-24.37
"""Senecio nutans Sch.Bip.""",-67.07,-25.42
"""Senecio nutans Sch.Bip.""",-66.025556,-28.274722
"""Senecio nutans Sch.Bip.""",-66.028056,-28.269167
"""Senecio nutans Sch.Bip.""",-66.054444,-28.246944
"""Senecio nutans Sch.Bip.""",-64.67083,-16.71472
"""Senecio nutans Sch.Bip.""",-74.37556,-9.16389
"""Senecio nutans Sch.Bip.""",-66.877007,-21.867649
